CITY 1,CITY 2,PASSENGERS TO CITY 2,CITY 1 ID,CITY 2 ID,lat1,long1,lat2,long2
KADAPA,VIJAYAWADA,1337,62,124,14.4674,78.8242,16.5062,80.648
KADAPA,VISAKHAPATNAM,1410,62,125,14.4674,78.8242,17.6868,83.2185
KALABURAGI,TIRUPATI,7757,63,115,17.3297,76.8372,13.6288,79.4192
KALABURAGI,VIDYANAGAR,18,63,123,17.3297,76.8372,15.389,75.091
KANDLA,MUMBAI,4803,64,85,23.0046,70.2167,19.076,72.8777
KANNUR,KOCHI,3849,65,70,11.8745,75.3704,9.9312,76.2673
KANNUR,KOZHIKODE,4,65,73,11.8745,75.3704,11.2588,75.7804
KANNUR,MANGALORE,363,65,83,11.8745,75.3704,12.9141,74.856
KANNUR,MUMBAI,7927,65,85,11.8745,75.3704,19.076,72.8777
KANNUR,TIRUCHIRAPALLY,174,65,114,11.8745,75.3704,10.7905,78.7047
KANNUR,TRIVANDRUM,21595,65,116,11.8745,75.3704,8.5241,76.9366
KANNUR,VARANASI,53,65,122,11.8745,75.3704,25.3176,82.9739
KANPUR,LUCKNOW,0,66,79,26.4499,80.3319,26.8467,80.9462
KANPUR,MUMBAI,9681,66,85,26.4499,80.3319,19.076,72.8777
KESHOD,MUMBAI,809,67,85,21.3177,70.271,19.076,72.8777
KHAJURAHO,VARANASI,5246,68,122,24.817,79.9342,25.3176,82.9739
KISHANGARH,INDORE,235,69,49,26.5758,74.8402,22.7196,75.8577
KISHANGARH,NAGPUR,2785,69,87,26.5758,74.8402,21.1458,79.0882
KISHANGARH,PUNE,1823,69,95,26.5758,74.8402,18.5204,73.8567
KISHANGARH,SURAT,4944,69,111,26.5758,74.8402,21.1702,72.8311
KOCHI,COIMBATORE,0,70,25,9.9312,76.2673,11.0168,76.9558
KOCHI,DABOLIM,37420,70,28,9.9312,76.2673,15.3801,73.8341
KOCHI,DELHI,433391,70,32,9.9312,76.2673,28.6139,77.209
KOCHI,GUWAHATI,10,70,44,9.9312,76.2673,26.1445,91.7362
KOCHI,HYDERABAD,254842,70,47,9.9312,76.2673,17.385,78.4867
KOCHI,INDORE,22,70,49,9.9312,76.2673,22.7196,75.8577
KOCHI,KANNUR,17383,70,65,9.9312,76.2673,11.8745,75.3704
KOCHI,KOLKATA,53817,70,72,9.9312,76.2673,22.5726,88.3639
KOCHI,LUCKNOW,3606,70,79,9.9312,76.2673,26.8467,80.9462
KOCHI,MUMBAI,97016,70,85,9.9312,76.2673,19.076,72.8777
KOCHI,NAGPUR,0,70,87,9.9312,76.2673,21.1458,79.0882
KOCHI,PATNA,3393,70,92,9.9312,76.2673,25.5941,85.1376
KOCHI,PUNE,56813,70,95,9.9312,76.2673,18.5204,73.8567
KOCHI,RAIPUR,3739,70,96,9.9312,76.2673,21.2514,81.6296
KOCHI,SALEM,351,70,103,9.9312,76.2673,11.6643,78.146
KOCHI,TRIVANDRUM,23473,70,116,9.9312,76.2673,8.5241,76.9366
KOCHI,VARANASI,2171,70,122,9.9312,76.2673,25.3176,82.9739
KOCHI,VISAKHAPATNAM,187,70,125,9.9312,76.2673,17.6868,83.2185
KOLHAPUR,MUMBAI,3416,71,85,16.705,74.2433,19.076,72.8777
KOLHAPUR,TIRUPATI,15161,71,115,16.705,74.2433,13.6288,79.4192
KOLKATA,LILABARI,10929,72,78,22.5726,88.3639,27.2955,94.0977
KOLKATA,LUCKNOW,167965,72,79,22.5726,88.3639,26.8467,80.9462
KOLKATA,MANGALORE,1771,72,83,22.5726,88.3639,12.9141,74.856
KOLKATA,MUMBAI,157566,72,85,22.5726,88.3639,19.076,72.8777
KOLKATA,NAGPUR,64149,72,87,22.5726,88.3639,21.1458,79.0882
KOLKATA,PASIGHAT,6,72,91,22.5726,88.3639,28.0665,95.3269
KOLKATA,PATNA,154212,72,92,22.5726,88.3639,25.5941,85.1376
KOLKATA,PORT BLAIR,259818,72,94,22.5726,88.3639,11.6234,92.7265
KOLKATA,PUNE,189406,72,95,22.5726,88.3639,18.5204,73.8567
KOLKATA,RAIPUR,121859,72,96,22.5726,88.3639,21.2514,81.6296
KOLKATA,RANCHI,79930,72,100,22.5726,88.3639,23.3441,85.3096
KOLKATA,ROURKELA,27,72,101,22.5726,88.3639,22.2604,84.8536
KOLKATA,RUPSI,13299,72,102,22.5726,88.3639,26.1511,89.9652
KOLKATA,SHILLONG,25394,72,104,22.5726,88.3639,25.5788,91.8933
KOLKATA,SILCHAR,130888,72,107,22.5726,88.3639,24.8278,92.797
KOLKATA,SRINAGAR,23727,72,110,22.5726,88.3639,34.0837,74.7973
KOLKATA,SURAT,51234,72,111,22.5726,88.3639,21.1702,72.8311
KOLKATA,TEZPUR,9034,72,112,22.5726,88.3639,26.7095,92.7917
KOLKATA,TRIVANDRUM,3536,72,116,22.5726,88.3639,8.5241,76.9366
KOLKATA,UDAIPUR,2839,72,118,22.5726,88.3639,24.5854,73.7125
KOLKATA,VADODARA,25,72,121,22.5726,88.3639,22.3072,73.1812
KOLKATA,VARANASI,71896,72,122,22.5726,88.3639,25.3176,82.9739
KOLKATA,VISAKHAPATNAM,50912,72,125,22.5726,88.3639,17.6868,83.2185
KOZHIKODE,MUMBAI,19173,73,85,11.2588,75.7804,19.076,72.8777
KULLU,SIMLA,481,74,108,31.9566,77.1095,31.1048,77.1734
KURNOOL,VISAKHAPATNAM,7832,75,125,15.8281,78.0373,17.6868,83.2185
LEH,SRINAGAR,25077,77,110,34.1526,77.5771,34.0837,74.7973
LILABARI,SHILLONG,3626,78,104,27.2955,94.0977,25.5788,91.8933
LILABARI,TEZPUR,1304,78,112,27.2955,94.0977,26.7095,92.7917
LUCKNOW,MUMBAI,74352,79,85,26.8467,80.9462,19.076,72.8777
LUCKNOW,NAGPUR,23736,79,87,26.8467,80.9462,21.1458,79.0882
LUCKNOW,PANTNAGAR,4578,79,90,26.8467,80.9462,29.0328,79.4737
LUCKNOW,PATNA,48021,79,92,26.8467,80.9462,25.5941,85.1376
LUCKNOW,PUNE,95596,79,95,26.8467,80.9462,18.5204,73.8567
LUCKNOW,RAIPUR,22296,79,96,26.8467,80.9462,21.2514,81.6296
LUCKNOW,RANCHI,29406,79,100,26.8467,80.9462,23.3441,85.3096
LUCKNOW,SHIRDI,394,79,105,26.8467,80.9462,19.7515,74.4773
LUCKNOW,SRINAGAR,15844,79,110,26.8467,80.9462,34.0837,74.7973
LUCKNOW,UDAIPUR,20,79,118,26.8467,80.9462,24.5854,73.7125
LUCKNOW,VARANASI,4866,79,122,26.8467,80.9462,25.3176,82.9739
MADURAI,MUMBAI,11570,81,85,9.9252,78.1198,19.076,72.8777
MADURAI,PUNE,0,81,95,9.9252,78.1198,18.5204,73.8567
MADURAI,TIRUPATI,2068,81,115,9.9252,78.1198,13.6288,79.4192
MADURAI,VIJAYAWADA,1163,81,124,9.9252,78.1198,16.5062,80.648
MADURAI,VISAKHAPATNAM,103,81,125,9.9252,78.1198,17.6868,83.2185
MALVAN,MUMBAI,1284,82,85,16.0662,73.4665,19.076,72.8777
MANGALORE,MUMBAI,57572,83,85,12.9141,74.856,19.076,72.8777
MANGALORE,PATNA,643,83,92,12.9141,74.856,25.5941,85.1376
MANGALORE,PUNE,24343,83,95,12.9141,74.856,18.5204,73.8567
MANGALORE,RAIPUR,0,83,96,12.9141,74.856,21.2514,81.6296
MANGALORE,RANCHI,529,83,100,12.9141,74.856,23.3441,85.3096
"MOPA, GOA",AHMEDABAD,47658,84,4,15.3888,73.8335,23.0225,72.5714
"MOPA, GOA",AMRITSAR,8127,84,8,15.3888,73.8335,31.7055,74.8023
"MOPA, GOA",BENGALURU,131550,84,14,15.3888,73.8335,12.9716,77.5946
"MOPA, GOA",BHOPAL,586,84,17,15.3888,73.8335,23.2599,77.4126
"MOPA, GOA",BHUBANESWAR,5193,84,18,15.3888,73.8335,20.2961,85.8245
"MOPA, GOA",CHANDIGARH,23794,84,23,15.3888,73.8335,30.7333,76.7794
"MOPA, GOA",CHENNAI,15305,84,24,15.3888,73.8335,13.0827,80.2707
"MOPA, GOA",COIMBATORE,5239,84,25,15.3888,73.8335,11.0168,76.9558
"MOPA, GOA",DEHRA DUN,595,84,30,15.3888,73.8335,30.3165,78.0322
"MOPA, GOA",DELHI,82966,84,32,15.3888,73.8335,28.6139,77.209
"MOPA, GOA",GUWAHATI,407,84,44,15.3888,73.8335,26.1445,91.7362
"MOPA, GOA",HYDERABAD,55564,84,47,15.3888,73.8335,17.385,78.4867
"MOPA, GOA",JAIPUR,37740,84,53,15.3888,73.8335,26.9124,75.7873
"MOPA, GOA",KOCHI,0,84,70,15.3888,73.8335,9.9312,76.2673
"MOPA, GOA",KOLKATA,8691,84,72,15.3888,73.8335,22.5726,88.3639
"MOPA, GOA",LUCKNOW,7528,84,79,15.3888,73.8335,26.8467,80.9462
"MOPA, GOA",MUMBAI,110350,84,85,15.3888,73.8335,19.076,72.8777
"MOPA, GOA",NAGPUR,24007,84,87,15.3888,73.8335,21.1458,79.0882
"MOPA, GOA",NASIK,4131,84,88,15.3888,73.8335,19.9975,73.7898
"MOPA, GOA",PATNA,823,84,92,15.3888,73.8335,25.5941,85.1376
"MOPA, GOA",PUNE,18991,84,95,15.3888,73.8335,18.5204,73.8567
"MOPA, GOA",RAIPUR,592,84,96,15.3888,73.8335,21.2514,81.6296
"MOPA, GOA",RAJKOT,4018,84,98,15.3888,73.8335,22.3039,70.8022
"MOPA, GOA",RANCHI,4191,84,100,15.3888,73.8335,23.3441,85.3096
"MOPA, GOA",VADODARA,676,84,121,15.3888,73.8335,22.3072,73.1812
"MOPA, GOA",VARANASI,3922,84,122,15.3888,73.8335,25.3176,82.9739
"MOPA, GOA",VISAKHAPATNAM,3357,84,125,15.3888,73.8335,17.6868,83.2185
MUMBAI,CHANDIGARH,347878,85,23,19.076,72.8777,30.7333,76.7794
MUMBAI,CHENNAI,1019820,85,24,19.076,72.8777,13.0827,80.2707
MUMBAI,COIMBATORE,182175,85,25,19.076,72.8777,11.0168,76.9558
MUMBAI,DABOLIM,822377,85,28,19.076,72.8777,15.3801,73.8341
MUMBAI,DARBHANGA,44991,85,29,19.076,72.8777,26.1522,85.896
MUMBAI,DEHRA DUN,59962,85,30,19.076,72.8777,30.3165,78.0322
MUMBAI,DEHRADUN,84149,85,31,19.076,72.8777,30.3165,78.0322
MUMBAI,DELHI,2578295,85,32,19.076,72.8777,28.6139,77.209
MUMBAI,DIBRUGARH,471,85,35,19.076,72.8777,27.4728,94.9119
MUMBAI,DIMAPUR,488,85,36,19.076,72.8777,25.7951,93.9501
MUMBAI,DIU,13435,85,37,19.076,72.8777,20.7141,70.9822
MUMBAI,DURGAPUR,55262,85,38,19.076,72.8777,23.5505,87.2885
MUMBAI,GAYA,1009,85,39,19.076,72.8777,24.7964,85.0077
MUMBAI,GORAKHPUR,86066,85,43,19.076,72.8777,26.7606,83.3732
MUMBAI,GUWAHATI,163885,85,44,19.076,72.8777,26.1445,91.7362
MUMBAI,GWALIOR,37297,85,45,19.076,72.8777,26.2183,78.1828
MUMBAI,HUBLI,21030,85,46,19.076,72.8777,15.3647,75.1239
MUMBAI,HYDERABAD,854827,85,47,19.076,72.8777,17.385,78.4867
MUMBAI,IMPHAL,3567,85,48,19.076,72.8777,24.817,93.9368
MUMBAI,INDORE,294309,85,49,19.076,72.8777,22.7196,75.8577
MUMBAI,ITANAGAR,1207,85,50,19.076,72.8777,27.0978,93.6237
MUMBAI,JABALPUR,27918,85,51,19.076,72.8777,23.1815,79.9864
MUMBAI,JAIPUR,536335,85,53,19.076,72.8777,26.9124,75.7873
MUMBAI,JAISALMER,6783,85,54,19.076,72.8777,26.9155,70.9083
MUMBAI,JAMMU,56983,85,55,19.076,72.8777,32.7266,74.857
MUMBAI,JAMNAGAR,45720,85,56,19.076,72.8777,22.4707,70.0577
MUMBAI,JHARSUGUDA,756,85,59,19.076,72.8777,21.868,84.0222
MUMBAI,JODHPUR,122179,85,60,19.076,72.8777,26.2389,73.0243
MUMBAI,KANDLA,21332,85,64,19.076,72.8777,23.0046,70.2167
MUMBAI,KANNUR,37810,85,65,19.076,72.8777,11.8745,75.3704
MUMBAI,KANPUR,48832,85,66,19.076,72.8777,26.4499,80.3319
MUMBAI,KESHOD,5757,85,67,19.076,72.8777,21.3177,70.271
MUMBAI,KOCHI,397970,85,70,19.076,72.8777,9.9312,76.2673
MUMBAI,KOLHAPUR,6826,85,71,19.076,72.8777,16.705,74.2433
MUMBAI,KOLKATA,720116,85,72,19.076,72.8777,22.5726,88.3639
MUMBAI,KOZHIKODE,90651,85,73,19.076,72.8777,11.2588,75.7804
MUMBAI,LEH,22242,85,77,19.076,72.8777,34.1526,77.5771
MUMBAI,LUCKNOW,414646,85,79,19.076,72.8777,26.8467,80.9462
MUMBAI,MADURAI,93004,85,81,19.076,72.8777,9.9252,78.1198
MUMBAI,MALVAN,3800,85,82,19.076,72.8777,16.0662,73.4665
MUMBAI,MANGALORE,215885,85,83,19.076,72.8777,12.9141,74.856
MUMBAI,NAGPUR,380653,85,87,19.076,72.8777,21.1458,79.0882
MUMBAI,PATNA,211958,85,92,19.076,72.8777,25.5941,85.1376
MUMBAI,PORT BLAIR,25683,85,94,19.076,72.8777,11.6234,92.7265
MUMBAI,PUNE,18058,85,95,19.076,72.8777,18.5204,73.8567
MUMBAI,RAIPUR,203191,85,96,19.076,72.8777,21.2514,81.6296
MUMBAI,RAJKOT,153340,85,98,19.076,72.8777,22.3039,70.8022
MUMBAI,RAJKOT INTERNATIONAL AIRPORT,49422,85,99,19.076,72.8777,22.3039,70.8022
MUMBAI,RANCHI,160244,85,100,19.076,72.8777,23.3441,85.3096
MUMBAI,SILCHAR,881,85,107,19.076,72.8777,24.8278,92.797
MUMBAI,SINDHUDURG AIRPORT,3534,85,109,19.076,72.8777,16.2391,73.649
MUMBAI,SRINAGAR,142774,85,110,19.076,72.8777,34.0837,74.7973
MUMBAI,SURAT,180,85,111,19.076,72.8777,21.1702,72.8311
MUMBAI,TIRUCHIRAPALLY,7012,85,114,19.076,72.8777,10.7905,78.7047
MUMBAI,TIRUPATI,25375,85,115,19.076,72.8777,13.6288,79.4192
MUMBAI,TRIVANDRUM,245589,85,116,19.076,72.8777,8.5241,76.9366
MUMBAI,UDAIPUR,273576,85,118,19.076,72.8777,24.5854,73.7125
MUMBAI,VADODARA,198381,85,121,19.076,72.8777,22.3072,73.1812
MUMBAI,VARANASI,356028,85,122,19.076,72.8777,25.3176,82.9739
MUMBAI,VIDYANAGAR,93,85,123,19.076,72.8777,15.389,75.091
MUMBAI,VISAKHAPATNAM,121541,85,125,19.076,72.8777,17.6868,83.2185
NAGPUR,NASIK,15429,87,88,21.1458,79.0882,19.9975,73.7898
NAGPUR,PUNE,225312,87,95,21.1458,79.0882,18.5204,73.8567
NAGPUR,RAIPUR,267,87,96,21.1458,79.0882,21.2514,81.6296
NAGPUR,RANCHI,159,87,100,21.1458,79.0882,23.3441,85.3096
NAGPUR,TRIVANDRUM,462,87,116,21.1458,79.0882,8.5241,76.9366
PASIGHAT,SHILLONG,2,91,104,28.0665,95.3269,25.5788,91.8933
PASIGHAT,TEZPUR,579,91,112,28.0665,95.3269,26.7095,92.7917
PATNA,PUNE,65695,92,95,25.5941,85.1376,18.5204,73.8567
PATNA,RANCHI,44064,92,100,25.5941,85.1376,23.3441,85.3096
PATNA,TRIVANDRUM,210,92,116,25.5941,85.1376,8.5241,76.9366
PATNA,VARANASI,215,92,122,25.5941,85.1376,25.3176,82.9739
PORT BLAIR,VISAKHAPATNAM,11961,94,125,11.6234,92.7265,17.6868,83.2185
PUNE,RAIPUR,25009,95,96,18.5204,73.8567,21.2514,81.6296
PUNE,RAJKOT,3998,95,98,18.5204,73.8567,22.3039,70.8022
PUNE,RAJKOT INTERNATIONAL AIRPORT,3222,95,99,18.5204,73.8567,22.3039,70.8022
PUNE,RANCHI,57665,95,100,18.5204,73.8567,23.3441,85.3096
PUNE,SURAT,4308,95,111,18.5204,73.8567,21.1702,72.8311
PUNE,TIRUPATI,3079,95,115,18.5204,73.8567,13.6288,79.4192
PUNE,TRIVANDRUM,47831,95,116,18.5204,73.8567,8.5241,76.9366
PUNE,VADODARA,10599,95,121,18.5204,73.8567,22.3072,73.1812
PUNE,VARANASI,37126,95,122,18.5204,73.8567,25.3176,82.9739
PUNE,VISAKHAPATNAM,17655,95,125,18.5204,73.8567,17.6868,83.2185
RAIPUR,VARANASI,189,96,122,21.2514,81.6296,25.3176,82.9739
RAIPUR,VISAKHAPATNAM,926,96,125,21.2514,81.6296,17.6868,83.2185
RAJAHMUNDRY,VIJAYAWADA,4,97,124,17.6868,83.2185,16.5062,80.648
RAJAHMUNDRY,VISAKHAPATNAM,2290,97,125,17.6868,83.2185,17.6868,83.2185
RAJKOT,UDAIPUR,761,98,118,22.3039,70.8022,24.5854,73.7125
RAJKOT INTERNATIONAL AIRPORT,BENGALURU,7847,99,14,22.3039,70.8022,12.9716,77.5946
RAJKOT INTERNATIONAL AIRPORT,DELHI,16507,99,32,22.3039,70.8022,28.6139,77.209
RAJKOT INTERNATIONAL AIRPORT,INDORE,2686,99,49,22.3039,70.8022,22.7196,75.8577
RAJKOT INTERNATIONAL AIRPORT,MUMBAI,35133,99,85,22.3039,70.8022,19.076,72.8777
RAJKOT INTERNATIONAL AIRPORT,PUNE,2533,99,95,22.3039,70.8022,18.5204,73.8567
RAJKOT INTERNATIONAL AIRPORT,UDAIPUR,3393,99,118,22.3039,70.8022,24.5854,73.7125
RANCHI,SHILLONG,0,100,104,23.3441,85.3096,25.5788,91.8933
RANCHI,VADODARA,17,100,121,23.3441,85.3096,22.3072,73.1812
RANCHI,VISAKHAPATNAM,80,100,125,23.3441,85.3096,17.6868,83.2185
SHILLONG,SILCHAR,4711,104,107,25.5788,91.8933,24.8278,92.797
SHIRDI,TIRUPATI,4194,105,115,19.7515,74.4773,13.6288,79.4192
SHIRDI,VIJAYAWADA,12866,105,124,19.7515,74.4773,16.5062,80.648
SHIRDI,VISAKHAPATNAM,0,105,125,19.7515,74.4773,17.6868,83.2185
SHIVAMOGGA AIRPORT,BENGALURU,3302,106,14,13.3986,74.7421,12.9716,77.5946
SHIVAMOGGA AIRPORT,TIRUPATI,1374,106,115,13.3986,74.7421,13.6288,79.4192
SRINAGAR,VARANASI,239,110,122,34.0837,74.7973,25.3176,82.9739
SURAT,UDAIPUR,7502,111,118,21.1702,72.8311,24.5854,73.7125
TIRUPATI,VIJAYAWADA,16453,115,124,13.6288,79.4192,16.5062,80.648
TIRUPATI,VISAKHAPATNAM,22006,115,125,13.6288,79.4192,17.6868,83.2185
UTKELA,BHUBANESWAR,65,119,18,20.1463,83.1822,20.2961,85.8245
VARANASI,VIJAYAWADA,30,122,124,25.3176,82.9739,16.5062,80.648
VARANASI,VISAKHAPATNAM,4092,122,125,25.3176,82.9739,17.6868,83.2185
VIJAYAWADA,VISAKHAPATNAM,23310,124,125,16.5062,80.648,17.6868,83.2185
DELHI,ADAMPUR,131,32,0,28.6139,77.209,31.4332,75.758
AHMEDABAD,AGARTALA,3373,4,1,23.0225,72.5714,23.8315,91.2868
AIZAWL,AGARTALA,3077,5,1,23.7271,92.7176,23.8315,91.2868
BENGALURU,AGARTALA,52832,14,1,12.9716,77.5946,23.8315,91.2868
CHENNAI,AGARTALA,4768,24,1,13.0827,80.2707,23.8315,91.2868
DELHI,AGARTALA,62269,32,1,28.6139,77.209,23.8315,91.2868
DIBRUGARH,AGARTALA,8446,35,1,27.4728,94.9119,23.8315,91.2868
DIMAPUR,AGARTALA,0,36,1,25.7951,93.9501,23.8315,91.2868
GUWAHATI,AGARTALA,111382,44,1,26.1445,91.7362,23.8315,91.2868
IMPHAL,AGARTALA,24748,48,1,24.817,93.9368,23.8315,91.2868
KOCHI,AGARTALA,109,70,1,9.9312,76.2673,23.8315,91.2868
KOLKATA,AGARTALA,432243,72,1,22.5726,88.3639,23.8315,91.2868
SHILLONG,AGARTALA,6719,104,1,25.5788,91.8933,23.8315,91.2868
VISAKHAPATNAM,AGARTALA,511,125,1,17.6868,83.2185,23.8315,91.2868
BENGALURU,AGATTI ISLAND,10,14,2,12.9716,77.5946,10.8231,72.1768
KOCHI,AGATTI ISLAND,21426,70,2,9.9312,76.2673,10.8231,72.1768
AHMEDABAD,AGRA,8672,4,3,23.0225,72.5714,27.1767,78.0081
BENGALURU,AGRA,30495,14,3,12.9716,77.5946,27.1767,78.0081
BHOPAL,AGRA,3409,17,3,23.2599,77.4126,27.1767,78.0081
JAIPUR,AGRA,2272,53,3,26.9124,75.7873,27.1767,78.0081
LUCKNOW,AGRA,7542,79,3,26.8467,80.9462,27.1767,78.0081
MUMBAI,AGRA,24131,85,3,19.076,72.8777,27.1767,78.0081
AMRITSAR,AHMEDABAD,35589,8,4,31.7055,74.8023,23.0225,72.5714
BAGDOGRA,AHMEDABAD,27590,11,4,26.6831,88.3285,23.0225,72.5714
BELGAUM,AHMEDABAD,13158,13,4,15.862,74.5085,23.0225,72.5714
BENGALURU,AHMEDABAD,475712,14,4,12.9716,77.5946,23.0225,72.5714
BHOPAL,AHMEDABAD,23265,17,4,23.2599,77.4126,23.0225,72.5714
BHUBANESWAR,AHMEDABAD,34955,18,4,20.2961,85.8245,23.0225,72.5714
BHUJ,AHMEDABAD,11014,19,4,23.2531,69.6693,23.0225,72.5714
CHANDIGARH,AHMEDABAD,115335,23,4,30.7333,76.7794,23.0225,72.5714
CHENNAI,AHMEDABAD,175086,24,4,13.0827,80.2707,23.0225,72.5714
COIMBATORE,AHMEDABAD,11965,25,4,11.0168,76.9558,23.0225,72.5714
DABOLIM,AHMEDABAD,109222,28,4,15.3801,73.8341,23.0225,72.5714
DEHRA DUN,AHMEDABAD,16746,30,4,30.3165,78.0322,23.0225,72.5714
DEHRADUN,AHMEDABAD,35732,31,4,30.3165,78.0322,23.0225,72.5714
DELHI,AHMEDABAD,1204490,32,4,28.6139,77.209,23.0225,72.5714
DIU,AHMEDABAD,2485,37,4,20.7141,70.9822,23.0225,72.5714
DURGAPUR,AHMEDABAD,1867,38,4,23.5505,87.2885,23.0225,72.5714
GOA,AHMEDABAD,25210,41,4,15.2993,74.124,23.0225,72.5714
HYDERABAD,AHMEDABAD,248670,47,4,17.385,78.4867,23.0225,72.5714
INDORE,AHMEDABAD,69762,49,4,22.7196,75.8577,23.0225,72.5714
JAIPUR,AHMEDABAD,93461,53,4,26.9124,75.7873,23.0225,72.5714
JAISALMER,AHMEDABAD,4616,54,4,26.9155,70.9083,23.0225,72.5714
JAMMU,AHMEDABAD,31642,55,4,32.7266,74.857,23.0225,72.5714
JODHPUR,AHMEDABAD,20549,60,4,26.2389,73.0243,23.0225,72.5714
KOCHI,AHMEDABAD,59402,70,4,9.9312,76.2673,23.0225,72.5714
KOLHAPUR,AHMEDABAD,3816,71,4,16.705,74.2433,23.0225,72.5714
KOLKATA,AHMEDABAD,200739,72,4,22.5726,88.3639,23.0225,72.5714
LUCKNOW,AHMEDABAD,138854,79,4,26.8467,80.9462,23.0225,72.5714
MUMBAI,AHMEDABAD,1057344,85,4,19.076,72.8777,23.0225,72.5714
NAGPUR,AHMEDABAD,48320,87,4,21.1458,79.0882,23.0225,72.5714
NASIK,AHMEDABAD,29277,88,4,19.9975,73.7898,23.0225,72.5714
PANTNAGAR,AHMEDABAD,1525,90,4,29.0328,79.4737,23.0225,72.5714
PATNA,AHMEDABAD,56597,92,4,25.5941,85.1376,23.0225,72.5714
PORT BLAIR,AHMEDABAD,0,94,4,11.6234,92.7265,23.0225,72.5714
PUNE,AHMEDABAD,247877,95,4,18.5204,73.8567,23.0225,72.5714
RAIPUR,AHMEDABAD,27542,96,4,21.2514,81.6296,23.0225,72.5714
RAJKOT,AHMEDABAD,132,98,4,22.3039,70.8022,23.0225,72.5714
RANCHI,AHMEDABAD,32531,100,4,23.3441,85.3096,23.0225,72.5714
SRINAGAR,AHMEDABAD,19444,110,4,34.0837,74.7973,23.0225,72.5714
SURAT,AHMEDABAD,3,111,4,21.1702,72.8311,23.0225,72.5714
TRIVANDRUM,AHMEDABAD,1946,116,4,8.5241,76.9366,23.0225,72.5714
UDAIPUR,AHMEDABAD,11173,118,4,24.5854,73.7125,23.0225,72.5714
VADODARA,AHMEDABAD,401,121,4,22.3072,73.1812,23.0225,72.5714
VARANASI,AHMEDABAD,72175,122,4,25.3176,82.9739,23.0225,72.5714
VISAKHAPATNAM,AHMEDABAD,2269,125,4,17.6868,83.2185,23.0225,72.5714
DELHI,AIZAWL,27600,32,5,28.6139,77.209,23.7271,92.7176
DIMAPUR,AIZAWL,133,36,5,25.7951,93.9501,23.7271,92.7176
GUWAHATI,AIZAWL,69311,44,5,26.1445,91.7362,23.7271,92.7176
IMPHAL,AIZAWL,8769,48,5,24.817,93.9368,23.7271,92.7176
KOLKATA,AIZAWL,67579,72,5,22.5726,88.3639,23.7271,92.7176
MUMBAI,AIZAWL,1755,85,5,19.076,72.8777,23.7271,92.7176
SHILLONG,AIZAWL,7243,104,5,25.5788,91.8933,23.7271,92.7176
SILCHAR,AIZAWL,0,107,5,24.8278,92.797,23.7271,92.7176
INDORE,AJMER,527,49,6,22.7196,75.8577,26.4499,74.6399
SURAT,AJMER,2154,111,6,21.1702,72.8311,26.4499,74.6399
BENGALURU,ALLAHABAD,59337,14,7,12.9716,77.5946,25.4358,81.8463
BHOPAL,ALLAHABAD,10351,17,7,23.2599,77.4126,25.4358,81.8463
BHUBANESWAR,ALLAHABAD,20742,18,7,20.2961,85.8245,25.4358,81.8463
BILASPUR,ALLAHABAD,6870,22,7,22.0807,82.15,25.4358,81.8463
DEHRA DUN,ALLAHABAD,6186,30,7,30.3165,78.0322,25.4358,81.8463
DEHRADUN,ALLAHABAD,10867,31,7,30.3165,78.0322,25.4358,81.8463
DELHI,ALLAHABAD,73685,32,7,28.6139,77.209,25.4358,81.8463
GORAKHPUR,ALLAHABAD,1470,43,7,26.7606,83.3732,25.4358,81.8463
INDORE,ALLAHABAD,14663,49,7,22.7196,75.8577,25.4358,81.8463
JAIPUR,ALLAHABAD,0,53,7,26.9124,75.7873,25.4358,81.8463
KOLKATA,ALLAHABAD,41,72,7,22.5726,88.3639,25.4358,81.8463
LUCKNOW,ALLAHABAD,13367,79,7,26.8467,80.9462,25.4358,81.8463
MUMBAI,ALLAHABAD,66530,85,7,19.076,72.8777,25.4358,81.8463
PUNE,ALLAHABAD,21411,95,7,18.5204,73.8567,25.4358,81.8463
RAIPUR,ALLAHABAD,18417,96,7,21.2514,81.6296,25.4358,81.8463
VARANASI,ALLAHABAD,255,122,7,25.3176,82.9739,25.4358,81.8463
BENGALURU,AMRITSAR,31533,14,8,12.9716,77.5946,31.7055,74.8023
CHANDIGARH,AMRITSAR,45,23,8,30.7333,76.7794,31.7055,74.8023
CHENNAI,AMRITSAR,1963,24,8,13.0827,80.2707,31.7055,74.8023
DABOLIM,AMRITSAR,10672,28,8,15.3801,73.8341,31.7055,74.8023
DELHI,AMRITSAR,526802,32,8,28.6139,77.209,31.7055,74.8023
GOA,AMRITSAR,8462,41,8,15.2993,74.124,31.7055,74.8023
GUWAHATI,AMRITSAR,1352,44,8,26.1445,91.7362,31.7055,74.8023
HYDERABAD,AMRITSAR,6395,47,8,17.385,78.4867,31.7055,74.8023
JAIPUR,AMRITSAR,9177,53,8,26.9124,75.7873,31.7055,74.8023
KOLKATA,AMRITSAR,43357,72,8,22.5726,88.3639,31.7055,74.8023
KULLU,AMRITSAR,849,74,8,31.9566,77.1095,31.7055,74.8023
LUCKNOW,AMRITSAR,28950,79,8,26.8467,80.9462,31.7055,74.8023
MUMBAI,AMRITSAR,165442,85,8,19.076,72.8777,31.7055,74.8023
